,sid,text,A,A_stdzd,B,B_stdzd,C,C_stdzd,D,D_stdzd,E,E_stdzd,stdzd_avg
3022,436661624246898688,RT @paigeannraab: @andrewwvv no!!!! It's going to find you and rape you now!!!!,-3.0,-3.62033145481813,-2.0,-2.1606583330620333,,,,,,,-2.8904948939400814
3023,447632518452641792,When someone is constantly banging on your door for at least 3 minutes. 😡😡😡 like no. Go away. I'm sleeping.,-3.0,-3.62033145481813,-2.0,-2.1606583330620333,,,,,,,-2.8904948939400814
3024,452685501326450688,Can't you just let two people be happy and not interfere? Let people make their own decisions and stay the hell out of it!,-3.0,-3.62033145481813,-2.0,-2.1606583330620333,,,,,,,-2.8904948939400814
3025,438355623952932864,RT @MrsLadyJai: Sara always calling him micro peen smh that man gonna kill hisself,-3.0,-3.62033145481813,-2.0,-2.1606583330620333,,,,,,,-2.8904948939400814
3026,438030619919278081,She said minimized petty levels. I hate her lol.,-3.0,-3.62033145481813,-2.0,-2.1606583330620333,,,,,,,-2.8904948939400814
3027,439119473807982593,RT @CoblePanetti: Abby snitched on beans for touching her butt however if an attractive boy did it she wouldn't. This is what is wrong with…,-3.0,-3.62033145481813,-2.0,-2.1606583330620333,,,,,,,-2.8904948939400814
3028,489444788425334786,"You don't like how I'm living? Well, fuck you",-3.0,-3.62033145481813,-2.0,-2.1606583330620333,,,,,,,-2.8904948939400814
3029,421443221336903680,prolly y hoes dont fuk w me,-3.0,-3.62033145481813,-2.0,-2.1606583330620333,,,,,,,-2.8904948939400814
3030,451031125218316288,RT @CondescendTorts: Dan Bylsma couldn't fire up a group of fucking gingers.,-3.0,-3.62033145481813,-2.0,-2.1606583330620333,,,,,,,-2.8904948939400814
3031,419650114425483266,"RT @foreign_vanilla: ""You be tweakin"" My Actions are Based off How you Treat me mf.",-3.0,-3.62033145481813,-2.0,-2.1606583330620333,,,,,,,-2.8904948939400814
3032,469301274350219264,“@GrantWitten: Matt Wiggin you're dead to me” grant shut up you're just jealous that you can't be as cool as us,-3.0,-3.62033145481813,-2.0,-2.1606583330620333,,,,,,,-2.8904948939400814
3033,468197312565506048,this is why y'all look stupid and pathetic af talking shit about lorde smh https://t.co/JhaupWo2uU,-3.0,-3.62033145481813,-2.0,-2.1606583330620333,,,,,,,-2.8904948939400814
3034,422013147583877121,Ion really think it's shit wrong wit me but wtf b goin thru y'all women head I kno y'all b like that nigga cute but... I mean tho,-3.0,-3.62033145481813,-2.0,-2.1606583330620333,,,,,,,-2.8904948939400814
3035,437469413659258881,"RT @Ms612: No, just fucking no. I will pay to get my home girl to STOP singing Hootie.",-3.0,-3.62033145481813,-2.0,-2.1606583330620333,,,,,,,-2.8904948939400814
3036,492869135647641600,And get cussed at n she threating me isn't cool I just was promoting ur music I ain't a bitch second of all chic can't go round threating,-2.0,-2.392406710391404,-3.0,-3.0684979688023835,,,,,,,-2.730452339596894
3037,481193799713308672,RT @_Babzz001 This Cameroonian team should be flown to Yaounde in the economy compartment.. Niggaz don't deserve shit.. #disgrace,-2.0,-2.392406710391404,-3.0,-3.0684979688023835,,,,,,,-2.730452339596894
3038,418364946150219778,goddamn stop subtweeting and just go to the persons dms Shelby,-2.0,-2.392406710391404,-3.0,-3.0684979688023835,,,,,,,-2.730452339596894
3039,419324485465296896,RT @fart: it is friday night and i’m going to make a fuckin ton of pancakes. have fun with your “parties” and your “sex” idiots!!!!!!!!!!,-2.0,-2.392406710391404,-3.0,-3.0684979688023835,,,,,,,-2.730452339596894
3040,420406884340740096,RT @EmilyCoover_13: I wish other people saw the same side of you that I do. #Faaaake,-2.0,-2.392406710391404,-3.0,-3.0684979688023835,,,,,,,-2.730452339596894
3041,453009393861558273,"lmfao this nigga said he had 3 rules ; eat twat , smoke spot && smile a lot",-2.0,-2.392406710391404,-3.0,-3.0684979688023835,,,,,,,-2.730452339596894
3042,420273266381430784,Niggas get behind they phones and talk that tough boy shit nigga we all got GPS and address' nigga leave that talking shit for the birds,-2.0,-2.392406710391404,-3.0,-3.0684979688023835,,,,,,,-2.730452339596894
3043,448250226181033984,RT @AzariaGreen_: Just because I favorite and retweet your stuff don't mean we're friends.,-3.0,-3.62033145481813,-1.0,-1.2528186973216828,,,,,,,-2.4365750760699063
3044,490817672204935170,@trash_magic @tangerineyayo bye black men are terrifying,-3.0,-3.62033145481813,-1.0,-1.2528186973216828,,,,,,,-2.4365750760699063
3045,418271908069900288,Y'all gon send me nudes or nah?,-3.0,-3.62033145481813,-1.0,-1.2528186973216828,,,,,,,-2.4365750760699063
3046,454051099578621952,"Lol..""@HeatBoner: I want Hubie to die on air. I want to hear his last gasp while I laugh.""",-3.0,-3.62033145481813,-1.0,-1.2528186973216828,,,,,,,-2.4365750760699063
3047,418907965882515457,The sweetest people are always the assholes.,-3.0,-3.62033145481813,-1.0,-1.2528186973216828,,,,,,,-2.4365750760699063
3048,462370451243540480,"RT @itsTyga_YMCMB: Life's a bitch. Oh no, wait... That's you.",-3.0,-3.62033145481813,-1.0,-1.2528186973216828,,,,,,,-2.4365750760699063
3049,439444838581538816,@Ann_TheMan I hope you get hit by a helicopter hovering too close to Jefferson st,-3.0,-3.62033145481813,-1.0,-1.2528186973216828,,,,,,,-2.4365750760699063
3050,438025809052577792,@A_Gorbs eat her butt,-3.0,-3.62033145481813,-1.0,-1.2528186973216828,,,,,,,-2.4365750760699063
3051,443791387398774784,We only have tornado drills so the administration can look at our butts.,-3.0,-3.62033145481813,-1.0,-1.2528186973216828,,,,,,,-2.4365750760699063
3052,454679490208092160,"Welp""@SheherazadeSoul: Too bad he's corny and ugly and my fave's toy.""",-3.0,-3.62033145481813,-1.0,-1.2528186973216828,,,,,,,-2.4365750760699063
3053,476959255577108481,Shoulda known you were a complete douche.,-3.0,-3.62033145481813,-1.0,-1.2528186973216828,,,,,,,-2.4365750760699063
3054,436931628380999680,"@mchris4duke @archivesnext Or, ""I disagree with you, so I'm going to insinuate that you're not being rational to discredit your opinion.""",-3.0,-3.62033145481813,-1.0,-1.2528186973216828,,,,,,,-2.4365750760699063
3055,449713362985705473,Got another raise! How amazing am I 👌💁,-3.0,-3.62033145481813,-1.0,-1.2528186973216828,,,,,,,-2.4365750760699063
3056,475277163495968768,"Why you gotta disrespect me for? “@Brado_84: If you're a dude and you like body wash, you also like bukake.”",-3.0,-3.62033145481813,-1.0,-1.2528186973216828,,,,,,,-2.4365750760699063
3057,465137613968797697,RT @1shatina_: “@iLiveSolo: Can't go to sleep w/ @Brieeeee_ tonight 😔😫💔” Y'all niggas gay 😪🙅😂😘,-2.0,-2.392406710391404,-2.0,-2.1606583330620333,,,,,,,-2.2765325217267187
3058,420987518608474112,RT @laynemendoza: Seriously mindfucked how people can go with out having a job or even trying to get one. Pls tell how that is ok...,-2.0,-2.392406710391404,-2.0,-2.1606583330620333,,,,,,,-2.2765325217267187
3059,438774551024271361,so Chey has a hairy ass @chelseyyy_sue @CDindio @wallkrissy2,-2.0,-2.392406710391404,-2.0,-2.1606583330620333,,,,,,,-2.2765325217267187
3060,438137780183777280,"that's why you wanna have no sex, why you wanna protest, why you wanna fight for your right?",-2.0,-2.392406710391404,-2.0,-2.1606583330620333,,,,,,,-2.2765325217267187
3061,467330802938691586,"RT @HarmonBrandi: Why are you texting me, I dont want to talk to you.",-2.0,-2.392406710391404,-2.0,-2.1606583330620333,,,,,,,-2.2765325217267187
3062,420276235927699456,.@itsHamani You wanted to meet. I told where I'd be. If you're scared I understand queer bait.,-2.0,-2.392406710391404,-2.0,-2.1606583330620333,,,,,,,-2.2765325217267187
3063,421224236733464576,RT @SlimDunkin1017: U going to have to Pay $$ for my attention...,-2.0,-2.392406710391404,-2.0,-2.1606583330620333,,,,,,,-2.2765325217267187
3064,444970506916077568,Freeman is toxic. RT @extrapointIan: If you say so. Freeman is still huge potential.,-2.0,-2.392406710391404,-2.0,-2.1606583330620333,,,,,,,-2.2765325217267187
3065,438544057246048257,RT @LordKinqz: I'm going to make those who left me remember why they should've kept me.,-2.0,-2.392406710391404,-2.0,-2.1606583330620333,,,,,,,-2.2765325217267187
3066,437069709062586369,@GypsyWillis #abc2020 From the minute Gypsy met the Dr she saw $$ and saw a wonderful life. She lies. She went along with the fake Accounts!,-2.0,-2.392406710391404,-2.0,-2.1606583330620333,,,,,,,-2.2765325217267187
3067,471661925106204672,"I'm really starting to believe his real name is STUPID BOY, Smh GMT son.",-2.0,-2.392406710391404,-2.0,-2.1606583330620333,,,,,,,-2.2765325217267187
3068,444772724511367168,I want to suck and fuck big cock all the time... http://t.co/K1TOUeTkne,-2.0,-2.392406710391404,-2.0,-2.1606583330620333,,,,,,,-2.2765325217267187
3069,445774412390752256,"RT @noneofyours99: I thought you looked hot in your avi, but those romantic tweets are creeping me out.",-2.0,-2.392406710391404,-2.0,-2.1606583330620333,,,,,,,-2.2765325217267187
3070,482291872727977986,If the bitch keep fucking she go get the Fuck around,-2.0,-2.392406710391404,-2.0,-2.1606583330620333,,,,,,,-2.2765325217267187
3071,437034309124620288,I hate these fakes & wanna bes I'm surrounded by,-2.0,-2.392406710391404,-2.0,-2.1606583330620333,,,,,,,-2.2765325217267187
3072,419721442784059392,RT @mymindbody_soul: Cuttin me off ain't gone stop yu from thinking about me. Yea Im still the same mf.,-2.0,-2.392406710391404,-2.0,-2.1606583330620333,,,,,,,-2.2765325217267187
3073,480356864136585216,Nc supposedly a hoop state a nigga can't even get good gym to get good run tf how that worked out,-2.0,-2.392406710391404,-2.0,-2.1606583330620333,,,,,,,-2.2765325217267187
3074,482322344346521600,I'm sick of you talking shit about me. Don't get mad when I defend myself.,-2.0,-2.392406710391404,-2.0,-2.1606583330620333,,,,,,,-2.2765325217267187
3075,437674204742574080,RT @Wild_n_free2014: All these bitches fake & sneaky.,-2.0,-2.392406710391404,-2.0,-2.1606583330620333,,,,,,,-2.2765325217267187
3076,452265529869225984,RT @Rotated: I want to fuck you till you get numb,-2.0,-2.392406710391404,-2.0,-2.1606583330620333,,,,,,,-2.2765325217267187
3077,468564955927957504,Idgaf how u make your money bitch ✊,-2.0,-2.392406710391404,-2.0,-2.1606583330620333,,,,,,,-2.2765325217267187
3078,439540288353095680,He's so foolish x does not think logically he's going to get them all killed 😑🚫,-2.0,-2.392406710391404,-2.0,-2.1606583330620333,,,,,,,-2.2765325217267187
3079,438131354514259968,"Babe drank my water, I'm so fucking tight man and parched 😒",-2.0,-2.392406710391404,-2.0,-2.1606583330620333,,,,,,,-2.2765325217267187
3080,419651515348189184,Give me the ball back!,-2.0,-2.392406710391404,-2.0,-2.1606583330620333,,,,,,,-2.2765325217267187
3081,422629324378738688,“@ThaChicagoBull: Grown women text men first. Little girls sit around waiting to get texts first”,-2.0,-2.392406710391404,-2.0,-2.1606583330620333,,,,,,,-2.2765325217267187
3082,464195908830507009,@HentaiGod_ just gunna be some fuck nigga ima beat the breaks off of,-2.0,-2.392406710391404,-2.0,-2.1606583330620333,,,,,,,-2.2765325217267187
3083,466486414038032384,We not gon stop fuckin until you squirt a few times for a real nigga.,-2.0,-2.392406710391404,-2.0,-2.1606583330620333,,,,,,,-2.2765325217267187
3084,486569559470915584,"Holy crap, that story is horrible.  Yet that shit happens all the time.  I got a daughter.  I'm fucking terrified.",-2.0,-2.392406710391404,-2.0,-2.1606583330620333,,,,,,,-2.2765325217267187
3085,492131512771284992,My gf irritating as fuck!,-2.0,-2.392406710391404,-2.0,-2.1606583330620333,,,,,,,-2.2765325217267187
3086,482927414637375489,"RT @AustinRay95: ""@ColbergCandace: I wish The Purge was real because I know exactly who I'd fucking go after. 🙍🔫👿"" omg 0.o",-2.0,-2.392406710391404,-2.0,-2.1606583330620333,,,,,,,-2.2765325217267187
3087,480622975947780096,RT @desiree_paul: #IfWeDate I'm with you for the long run until you fuck it up.,-2.0,-2.392406710391404,-2.0,-2.1606583330620333,,,,,,,-2.2765325217267187
3088,452859195830706177,RT @_BCoolAss: Happy im bald @SweetTia_: That pulling hair shit ain't no games during a fight ! Bitch wouldn't let my hair go not even swin…,-2.0,-2.392406710391404,-2.0,-2.1606583330620333,,,,,,,-2.2765325217267187
3089,455150779007913984,RT @JoleneAL: @RossFairchild Reid selling Nevada. And land he doesn't own. Typical progressive puke democrat. (sigh) I think he's loco too,-2.0,-2.392406710391404,-2.0,-2.1606583330620333,,,,,,,-2.2765325217267187
3090,490036252410777601,my name isn't Susie... the fuck kinda name is that... damnit,-2.0,-2.392406710391404,-2.0,-2.1606583330620333,,,,,,,-2.2765325217267187
3091,465598144324317185,@SazeHunt gimme the list of graduates. I'll read it off real quick. Run your ass up here grab your diploma and gtfo of my face,-2.0,-2.392406710391404,-2.0,-2.1606583330620333,,,,,,,-2.2765325217267187
3092,420293751357968384,The pretty bitches be the craziest one's .,-2.0,-2.392406710391404,-2.0,-2.1606583330620333,,,,,,,-2.2765325217267187
3093,438726043931639808,Why black women mad at Pharrell album cover?! Gtfo y'all feelings he prly like foreigns anyway,-2.0,-2.392406710391404,-2.0,-2.1606583330620333,,,,,,,-2.2765325217267187
3094,446407324467339264,Lil nigga thought he could fight me caas he waas mad but he got that ass whooped.,-2.0,-2.392406710391404,-2.0,-2.1606583330620333,,,,,,,-2.2765325217267187
3095,487860532695691264,"""@RomieTheHomie32: I hate all those ghetto words"" nigga hop on Facebook than where the 30 year old moms speak properly",-2.0,-2.392406710391404,-2.0,-2.1606583330620333,,,,,,,-2.2765325217267187
3096,479154986296029184,These people up here at work be eating all kinds of stank smelling ass shit,-2.0,-2.392406710391404,-2.0,-2.1606583330620333,,,,,,,-2.2765325217267187
3097,420810472837750786,It sucks feeling like you stand alone,-2.0,-2.392406710391404,-2.0,-2.1606583330620333,,,,,,,-2.2765325217267187
3098,436632679375572992,"@edshow This is the outcome of the Repub talking points about the poor being ""takers."" A whole culture of sadists has emerged. #edshow",-2.0,-2.392406710391404,-2.0,-2.1606583330620333,,,,,,,-2.2765325217267187
3099,447858327171514368,"RT @Jennyh3nnyx0: The difference me & you is I will never love her, I'll will never trust her 🙅💋 http://t.co/VgGw7dKJ9D",-2.0,-2.392406710391404,-2.0,-2.1606583330620333,,,,,,,-2.2765325217267187
3100,448163198554755072,Hoes gone always and forever be a hoe,-2.0,-2.392406710391404,-2.0,-2.1606583330620333,,,,,,,-2.2765325217267187
3101,443879534895824896,"Lil mama look like the type of chick to text you right when you get home after smashin and ask ""sooo what are we?""",-2.0,-2.392406710391404,-2.0,-2.1606583330620333,,,,,,,-2.2765325217267187
3102,437318775210516481,"@MattClarkMC  you cant keep a driver from pushing you at @disupdates ?No pushing rule cannot be policed fairly. More penalties to come,watch",-2.0,-2.392406710391404,-2.0,-2.1606583330620333,,,,,,,-2.2765325217267187
3103,450885310226759682,And we ride we ride wit da windows up cause these opp ass niggas be quick to duck 💥🔫,-1.0,-1.1644819659646783,-3.0,-3.0684979688023835,,,,,,,-2.116489967383531
3104,444342216967081984,RT @Vonchalant: Her Nipples Look Like Playstaion Joysticks http://t.co/cbLr6WDOJM,-3.0,-3.62033145481813,0.0,-0.3449790615813331,,,,,,,-1.982655258199732
3105,437771978145943553,RT @PIayful: *dips your opinion in nacho cheese and eats it*,-2.0,-2.392406710391404,-1.0,-1.2528186973216828,,,,,,,-1.822612703856544
3106,469190200825225216,Lol that's funny because I didn't say shit to anyone 😂,-2.0,-2.392406710391404,-1.0,-1.2528186973216828,,,,,,,-1.822612703856544
3107,438495789224972288,"Question of The Day : If you were such a ""good"" person, why do you go through the same relationship cycle?",-2.0,-2.392406710391404,-1.0,-1.2528186973216828,,,,,,,-1.822612703856544
3108,437005733335285760,RT @juanitababy03: take me to the beach & buy me a raspa lol,-2.0,-2.392406710391404,-1.0,-1.2528186973216828,,,,,,,-1.822612703856544
3109,447585319949713408,@WhyBrizz @DarthFrstB @BearSnpr Why the fuck would you even think for one second about tweeting this? Haha,-2.0,-2.392406710391404,-1.0,-1.2528186973216828,,,,,,,-1.822612703856544
3110,452174802862632960,@MisterJ984 People call me Jullian Altmeeyer a lot :P I want to punch them for getting the first half wrong >:[,-2.0,-2.392406710391404,-1.0,-1.2528186973216828,,,,,,,-1.822612703856544
3111,451224247747104769,“@endoyle1988: Gotta redirect the Lakers slander with those pics smh” you are SUCH a sore loser,-2.0,-2.392406710391404,-1.0,-1.2528186973216828,,,,,,,-1.822612703856544
3112,464634352006344704,"RT @__iGotBeauty: @FOREVA_TY KEONTIS if you don't get off Twitter with this.""SHOW"" we gone have an.issue fr .. STOP",-2.0,-2.392406710391404,-1.0,-1.2528186973216828,,,,,,,-1.822612703856544
3113,421429573092249600,The things people talk about usually do not interest me at all.,-2.0,-2.392406710391404,-1.0,-1.2528186973216828,,,,,,,-1.822612703856544
3114,464643239744917505,I'm probably one of the most understanding people I know. I try to find the good in everybody...wish more people were like me.,-2.0,-2.392406710391404,-1.0,-1.2528186973216828,,,,,,,-1.822612703856544
3115,451758786626465792,Dont wanna be bothered by anyone today !,-2.0,-2.392406710391404,-1.0,-1.2528186973216828,,,,,,,-1.822612703856544
3116,420533107725303808,RT @cuddlezluvr4: watching someone post a wrong opinion like http://t.co/8Dy4t5jylg,-2.0,-2.392406710391404,-1.0,-1.2528186973216828,,,,,,,-1.822612703856544
3117,451566763004538880,"“@FriendlyAssh0le: ""Talk shit, get hit."" - girls who have never been in a fight” @itslyssababe_14 😂",-2.0,-2.392406710391404,-1.0,-1.2528186973216828,,,,,,,-1.822612703856544
3118,468241784787582976,I h8 new management ... unorganized tbh 😪,-2.0,-2.392406710391404,-1.0,-1.2528186973216828,,,,,,,-1.822612703856544
3119,445995775202697216,@guattari2600 its small and covered in piss. its a leaky dick that leaks piss and is covered in lint,-2.0,-2.392406710391404,-1.0,-1.2528186973216828,,,,,,,-1.822612703856544
3120,450470757819092993,"""@ThatKidAlexz: Most Pretty Girls , Either Have Anger Problems ✊👿 Or Trust Issues 🙍😟✌️""",-2.0,-2.392406710391404,-1.0,-1.2528186973216828,,,,,,,-1.822612703856544
3121,486686073062309888,“@ThisPrettyKid_: NEVER go to Asha for help. She will make you feel like 💩” @asharobinson_ that means you keep it real ✊✊,-2.0,-2.392406710391404,-1.0,-1.2528186973216828,,,,,,,-1.822612703856544
3122,419534397805576192,RT @DerekJLaRiviere: @kenttaylor18 Can't believe that Muschamp is still there. UF needs to make a decision. Trouble recruiting and trouble …,-2.0,-2.392406710391404,-1.0,-1.2528186973216828,,,,,,,-1.822612703856544
3123,455176452338511873,"if you say the word ""baddie"", i need you to stay at least 500 feet away from me.",-2.0,-2.392406710391404,-1.0,-1.2528186973216828,,,,,,,-1.822612703856544
3124,447075481326600192,We are in Big 12 territory so this bullshit doesn't surprise me,-2.0,-2.392406710391404,-1.0,-1.2528186973216828,,,,,,,-1.822612703856544
3125,420612686217363456,"RT @Nikoo_D: Awesome to hear people talk about you behind your back! Doesn't bother  me, I'm content and happy with where I'm at I don't ne…",-2.0,-2.392406710391404,-1.0,-1.2528186973216828,,,,,,,-1.822612703856544
3126,421118603186823168,@JMatovski its not bout u lol,-2.0,-2.392406710391404,-1.0,-1.2528186973216828,,,,,,,-1.822612703856544
3127,453718227059634177,She can't act lol #thegamebet,-2.0,-2.392406710391404,-1.0,-1.2528186973216828,,,,,,,-1.822612703856544
3128,467056956801572864,Class of 2016 and under are so irrelevant.,-2.0,-2.392406710391404,-1.0,-1.2528186973216828,,,,,,,-1.822612703856544
3129,452654018863443968,RT @bryzgoalie30: Why Canadians so aggressive on twitter,-2.0,-2.392406710391404,-1.0,-1.2528186973216828,,,,,,,-1.822612703856544
3130,486998125089800192,@erinava i miss the old miley. before she totally disappointed me.,-2.0,-2.392406710391404,-1.0,-1.2528186973216828,,,,,,,-1.822612703856544
3131,443205552210841600,@yeezusbrianna jealous but not jealous if you've seen ariana or Selena bc idc,-2.0,-2.392406710391404,-1.0,-1.2528186973216828,,,,,,,-1.822612703856544
3132,438856289636990976,RT @ohthef_ckery: You're throwing salt on my name? Nothing new,-2.0,-2.392406710391404,-1.0,-1.2528186973216828,,,,,,,-1.822612703856544
3133,422459929018912768,I hate this doctor ._. lol,-2.0,-2.392406710391404,-1.0,-1.2528186973216828,,,,,,,-1.822612703856544
3134,451016000574459905,Used to be the smallest nigga now I'm the big ballin nigga.,-2.0,-2.392406710391404,-1.0,-1.2528186973216828,,,,,,,-1.822612703856544
3135,439223966537109504,"RT @QuoteTaySwift: You never loved me, or her, or anyone, or anything.",-2.0,-2.392406710391404,-1.0,-1.2528186973216828,,,,,,,-1.822612703856544
3136,478357267419758593,Her life is one embarrassing mess after another LMAO 😭😭😭 http://t.co/eRXpdXA3Ut,-2.0,-2.392406710391404,-1.0,-1.2528186973216828,,,,,,,-1.822612703856544
3137,462102938534428672,RT @MsKellySweet: #ByLaw you're not allowed to say you're grown if you don't pay any bills.,-2.0,-2.392406710391404,-1.0,-1.2528186973216828,,,,,,,-1.822612703856544
3138,480036868072157184,And that's why everyone hates people like you.,-2.0,-2.392406710391404,-1.0,-1.2528186973216828,,,,,,,-1.822612703856544
3139,463331567616933889,She so ugly.,-2.0,-2.392406710391404,-1.0,-1.2528186973216828,,,,,,,-1.822612703856544
3140,474765181613260800,I swear some of these lil girl act like they 21 they not going to have shit to do when they become 21 !,-2.0,-2.392406710391404,-1.0,-1.2528186973216828,,,,,,,-1.822612703856544
3141,446108044104327168,"RT @pgraham10: “@Indy_Kurt: @jakequery You're an idiot and a hater.” Damn JQ, u stirred the pot tonight.",-2.0,-2.392406710391404,-1.0,-1.2528186973216828,,,,,,,-1.822612703856544
3142,454253340554440704,"Self-awareness tip of the day: If you are wearing Masters logo stuff to work this week, you are a pretentious clown.",-2.0,-2.392406710391404,-1.0,-1.2528186973216828,,,,,,,-1.822612703856544
3143,437819508003442688,Photo: jahxjah: me when bitches be lying For purposes http://t.co/Dyrm3p1ll5,-2.0,-2.392406710391404,-1.0,-1.2528186973216828,,,,,,,-1.822612703856544
3144,438128754070937600,@Erin_McCormick @toriiconroy No you're just really stupid!!,-2.0,-2.392406710391404,-1.0,-1.2528186973216828,,,,,,,-1.822612703856544
3145,422545018847363072,"Working in #newsroom during #GoldenGlobes is fun. Yea, bitch.",-1.0,-1.1644819659646783,-2.0,-2.1606583330620333,,,,,,,-1.6625701495133558
3146,442041645438357504,"you want a verse than come with stacks, fuck wit me it's coming back like a junkie when he get some fire crack",-1.0,-1.1644819659646783,-2.0,-2.1606583330620333,,,,,,,-1.6625701495133558
3147,468410089603629058,RT @SQ_Velon_: @TrillPrince_  nigga what u the prince of?,-1.0,-1.1644819659646783,-2.0,-2.1606583330620333,,,,,,,-1.6625701495133558
3148,442470525605265408,First Riley Cooper now Sam fuckin Shields.. What the FUCK?,-1.0,-1.1644819659646783,-2.0,-2.1606583330620333,,,,,,,-1.6625701495133558
3149,438458862534787072,RT @GammaRae206: @PoliticsNation You>@DrJamesPeterson< nailed it; it's DISGUSTING to pin Civil War on Lincoln; delusion & denial @FoxNews @…,-1.0,-1.1644819659646783,-2.0,-2.1606583330620333,,,,,,,-1.6625701495133558
3150,483317883356082176,RT @TheRealAviator: Ochoa be blocking more niggas than a light skin girl on FB,-1.0,-1.1644819659646783,-2.0,-2.1606583330620333,,,,,,,-1.6625701495133558
3151,455246228763066368,"RT @wisemath: I love peace & harmony. I also love ass, pussy & titties. I love pleasing women. I'm still a good person, dammit. I got needs…",-1.0,-1.1644819659646783,-2.0,-2.1606583330620333,,,,,,,-1.6625701495133558
3152,419299701314162688,@Noughty_Bella yay I can't wait for this dumb show to start influencing storylines and ruining wwe again.,-1.0,-1.1644819659646783,-2.0,-2.1606583330620333,,,,,,,-1.6625701495133558
3153,442887351304347648,RT @Wifi_Ova_Hoes: ~ I hate when people call and talk to everyone else in the background. Like damn bitch you called to talk to me.,-1.0,-1.1644819659646783,-2.0,-2.1606583330620333,,,,,,,-1.6625701495133558
3154,448170513429708802,"i am so bad at math and that whole fuckin two hour lab was algebra and probability, fml",-1.0,-1.1644819659646783,-2.0,-2.1606583330620333,,,,,,,-1.6625701495133558
3155,462715244000055296,"Since a youngin, bitch we been them nigga's.",-1.0,-1.1644819659646783,-2.0,-2.1606583330620333,,,,,,,-1.6625701495133558
3156,446107033285435392,"Your boys are only your boys if you show respect, not only to them but especially your fuckin parents, stop bein... http://t.co/NvHZBNFbhP",-1.0,-1.1644819659646783,-2.0,-2.1606583330620333,,,,,,,-1.6625701495133558
3157,486680872104366080,This boy acting all wild right now like he drunk but he only just ate McDonald's,-1.0,-1.1644819659646783,-2.0,-2.1606583330620333,,,,,,,-1.6625701495133558
3158,418937640617279489,@Isles4Ever53 @DeanMacisaacd come on u kno if p.k don't make the Canada team u gonna be tweeting the same shit,-1.0,-1.1644819659646783,-2.0,-2.1606583330620333,,,,,,,-1.6625701495133558
3159,437436266091524096,"RT @LiLdavid29: when a hoe tweets ""I'm pregnant"" http://t.co/ulbDsIVUYq",-1.0,-1.1644819659646783,-2.0,-2.1606583330620333,,,,,,,-1.6625701495133558
3160,482348315468525569,“@SUIRABAT: When u hear ya mom and dad fucking so u go peek cause pornhub ain't working.. http://t.co/zIhYjiH67F” 😶😶😧👎,-1.0,-1.1644819659646783,-2.0,-2.1606583330620333,,,,,,,-1.6625701495133558
3161,474621467951251456,I'm not a fucking taxi and sure as hell shouldn't be taken for granted because I drive. ☝️,-1.0,-1.1644819659646783,-2.0,-2.1606583330620333,,,,,,,-1.6625701495133558
3162,448570968768667648,Damn I just wanna have fun with you.. How'd this even turn into an argument,-1.0,-1.1644819659646783,-2.0,-2.1606583330620333,,,,,,,-1.6625701495133558
3163,422558356751278081,But take blame for the bullshit that you provided,-1.0,-1.1644819659646783,-2.0,-2.1606583330620333,,,,,,,-1.6625701495133558
3164,421409050346008577,"RT @JSamuelG6: Jordan played with the flu and dropped 38 And won , What's your excuse not to go out and grind ??? 💯",-1.0,-1.1644819659646783,-2.0,-2.1606583330620333,,,,,,,-1.6625701495133558
3165,436672353305501696,"If you have a problem with me, tell me. Not everyone else.",-1.0,-1.1644819659646783,-2.0,-2.1606583330620333,,,,,,,-1.6625701495133558
3166,420275975893815297,love arguing with you when you're the one person I want to talk to right now,-1.0,-1.1644819659646783,-2.0,-2.1606583330620333,,,,,,,-1.6625701495133558
3167,482415327842938880,"""@iSlapThirsties: I really can't deal tonight. LOL http://t.co/g8pFoot0E0"" <Niggas are foul lmaaaooooo",-1.0,-1.1644819659646783,-2.0,-2.1606583330620333,,,,,,,-1.6625701495133558
3168,475113195569287168,"RT @BriLisaaa: Niggas dont do fades no more, they just bring the heat #Bitchmoves",-1.0,-1.1644819659646783,-2.0,-2.1606583330620333,,,,,,,-1.6625701495133558
3169,438345880576344065,"RT @TheSwaggDaddy_: I just wanna get my degree and be out this bitch, niggas shouldn't have to be debt cuz we trynna get smarter or better …",-1.0,-1.1644819659646783,-2.0,-2.1606583330620333,,,,,,,-1.6625701495133558
3170,476834210779779072,Ima keep blowing niggas off & ignoring niggas like I been doing ✊😌,-1.0,-1.1644819659646783,-2.0,-2.1606583330620333,,,,,,,-1.6625701495133558
3171,437035554858102784,"After this BisonCode episode, I'm taking my ass to sleep. 😑 *inserts future middle finger emoji*",-1.0,-1.1644819659646783,-2.0,-2.1606583330620333,,,,,,,-1.6625701495133558
3172,479850192196616192,niggas aint bout shit,-1.0,-1.1644819659646783,-2.0,-2.1606583330620333,,,,,,,-1.6625701495133558
3173,476867299660824576,RT @TommyRealNiggaa: Nigga that's clear tape RT @501175: I'm on house arrest #Thuggin #Savage http://t.co/ce8xqFIdQI,-1.0,-1.1644819659646783,-2.0,-2.1606583330620333,,,,,,,-1.6625701495133558
3174,455503226344058881,Shawty shut up DAYOMN!! Lmfao!! http://t.co/SsOVSUieJd,-1.0,-1.1644819659646783,-2.0,-2.1606583330620333,,,,,,,-1.6625701495133558
